ztfname,ra_host,dec_host,mass,mass_err,restframe_gz,restframe_gz_err,d_dlr
ZTF20abyxcib,83.45898565,-13.35513237,10.446,0.1044030650891055,1.11369653,0.019209372712,0.1010470690536707
ZTF20abyxnjo,0.69033234,45.11481779,10.013,0.1141271221051332,1.06769653,0.024413111231,0.0882387176799116
ZTF20abyxuky,34.3811552586418,10.547378262317952,9.512,0.1030776406404415,1.09869653,0.034713109915,0.2204788783490903
ZTF20abyyfmw,347.3932233279517,15.654886172830706,10.129,0.1088531120363584,1.00669653,0.019104973175,1.126642835957073
ZTF20abyyvrw,138.52155472956682,40.11351941145359,10.26,0.1100727032465361,0.97569653,0.020518284529,2.3342927495246304
ZTF20abyyzyd,213.77105996030195,40.23504551415789,10.709,0.1400142849854971,1.23269653,0.019209372712,1.2708294481861768
ZTF20abyzbxa,255.857196419628,35.998759330198226,10.496,0.1286895489152091,1.25669653,0.017691806013,0.7559401466574046
ZTF20abyzgzj,270.78392073,16.43134614,10.536,0.1203702621082134,1.25169653,0.018439088915,1.818453145082792
ZTF20abzaknn,341.790596381541,-5.590983151402322,10.418,0.1127120224288429,1.07469653,0.019104973175,1.2132805683492356
ZTF20abzayoe,345.12614808,-21.91119418,10.493,0.1008414597276338,1.20669653,0.021931712199,0.6100397201691824
ZTF20abzbfct,359.5448264058654,22.77054442219263,9.489,0.1004987562112089,0.42369653,0.019798989873,0.424119852337805
ZTF20abzcfqn,20.23652460619108,19.650401081107088,11.009,0.1442775103749714,1.35769653,0.018384776311,1.5280711787483072
ZTF20abzcokv,30.92060349,52.14972317,9.221,0.1118033988749895,0.56969653,0.048877397639,2.310581212402589
ZTF20abzcsbt,81.70274503,50.71751075,8.627,0.1109233969908963,0.83969653,0.05185556865,0.6884199692161138
ZTF20abzetdf,77.4320243,3.89294494,10.147,0.1069766329625306,0.95669653,0.020615528128,0.2675541127758598
ZTF20abzettb,61.85054683,30.28930622,10.883,0.1100727032465361,1.48169653,0.019849433241,0.1211201136776178
ZTF20abzfoyg,263.15586123,5.82996635,8.331,0.1338693392827498,0.93769653,0.150880747612,3.50756173465734
ZTF20abzhwtq,341.0544149,-18.17736186,10.445,0.1656019323558756,1.36269653,0.019209372712,0.8650524862413211
ZTF20abzjads,316.2576612429406,8.27335552071458,8.957,0.1030776406404415,0.09669653,0.064560049566,0.6151331909780466
ZTF20abzjobr,344.5938287851229,21.17801364892149,9.094,0.1041201229350023,-0.08430347,0.158319297624,1.468683719300242
ZTF20abzjpsv,356.69367847078587,25.55823242914738,9.926,0.1012719112093773,0.80769653,0.029154759474,0.3494948687499388
ZTF20abzjvse,1.73185296,45.08880105,10.305,0.1023914058893616,1.02769653,0.018439088915,2.59520628319714
ZTF20abzkzcw,47.4478504492632,5.94270338588827,10.115,0.1127120224288429,1.37569653,0.037643060449,0.5010911139016336
ZTF20abzpxxu,16.66269534,43.27489819,8.8,0.1198165264060012,0.56669653,0.067357256476,0.4320031389959346
ZTF20abzvxyk,357.7435824549787,20.45546582675461,9.96,0.1033247308247159,0.56969653,0.023853720884,0.1191944085337388
ZTF20acaapwk,108.996724970095,14.9042175393662,10.388,0.1096585609973065,1.20569653,0.019104973175,0.414931541888247
ZTF20acacqko,333.036073491338,0.1242262660621796,10.457,0.130598621738516,1.19769653,0.040311288741,1.3090643077576007
ZTF20acaczen,355.58351414344287,-14.703825771072877,10.132,0.1028396810574595,0.86169653,0.023600847442,1.1819492979007074
ZTF20acajvrj,1.2713633651242149,12.767600900515408,9.068,0.1122541758688735,1.11969653,0.066610809934,1.1278181889288872
ZTF20acauthg,47.24059856,15.17292191,9.884,0.1004041831797859,0.55269653,0.032802438934,1.3740555187500816
ZTF20acbakkg,279.0526791821548,77.14960185122035,9.709,0.1421302219797042,1.28169653,0.019209372712,0.5748758519620972
ZTF20acbeanu,15.620283642140112,-12.799983387580168,9.86,0.1122541758688735,1.24569653,0.021400934559,0.0656588792939516
ZTF20acberbd,90.6432383568408,83.0471210543288,9.252,0.1046947945219818,0.77869653,0.043566041822,1.1592981577667547
ZTF20acberfr,107.85860676836636,62.39610398557468,9.581,0.1096585609973065,0.79069653,0.051894122981,1.3847602124704297
ZTF20acbnoqi,9.18170852305941,33.10625626843012,10.41,0.1069766329625306,1.19469653,0.02,0.5450607533256563
ZTF20acbnwyb,328.18115382,34.37832764,10.191,0.116619037896906,1.44269653,0.019104973175,1.729789152328493
ZTF20acbovrt,359.864187418499,17.864902240891382,10.132,0.1023914058893616,0.70969653,0.019104973175,1.0297516878954356
ZTF20acbttnt,20.05712177204123,-0.0446486072377594,8.925,0.1023914058893616,0.49069653,0.071840100223,0.2231959217288282
ZTF20accagnf,291.994689036188,36.3466226295972,10.813,0.1192686044187656,1.27069653,0.017691806013,2.264171448518917
ZTF20acchxpm,41.0571785085978,-2.90417738211846,8.568,0.1262101422231985,1.39369653,0.111865991257,0.2212683596866506
ZTF20accmutv,126.09722880276762,-3.4884787302387625,9.86,0.1044030650891055,0.81169653,0.022203603311,0.8859675095988859
ZTF20accoccp,331.266851926401,-9.024118361262026,10.974,0.1332066064427737,1.33169653,0.019209372712,1.0716598078915822
ZTF20accodxy,319.2613682426864,-9.0427511040329,8.933,0.1131768527570898,1.10969653,0.086092973,0.4014146683538634
ZTF20accovje,329.353130841957,18.043067349301573,8.212,0.1318938967503803,0.42769653,0.291547594742,1.5666115983069593
ZTF20accsfkt,28.99890032743017,-2.3454717940831564,9.482,0.1062826420446913,0.84969653,0.038587562763,0.335490458410571
ZTF20acctbbw,34.67052784,50.78657417,9.536,0.1017889974407843,1.07169653,0.022671568098,0.4933131837310869
ZTF20accxqqo,85.82370327,58.08729899,9.787,0.1274401820463232,1.18969653,0.026172504657,1.3370017655763846
ZTF20accxzmn,90.5306669066696,46.5101336504544,9.203,0.1181905241548577,0.51869653,0.02952964612,2.320652129075543
ZTF20acdafau,317.4530237442424,15.14649718772318,9.592,0.1181905241548577,1.03769653,0.019849433241,2.6257581109738
ZTF20acdalpf,337.21014821,44.63338478,10.655,0.1299576854210631,1.22769653,0.018439088915,1.5391336871061736
ZTF20acdnmpv,295.8647976547774,65.19417907373695,10.904,0.130598621738516,1.30569653,0.018384776311,1.6600168541166054
ZTF20acdqjeq,31.715049,44.571614,10.53,0.1030776406404415,0.88469653,0.019849433241,1.3188644485585956
ZTF20acduffd,37.84089304,43.46570586,10.485,0.1585212919452778,1.49269653,0.019104973175,0.8548565867182565
ZTF20acdutnz,21.20767944476,-6.79696499874026,9.41,0.1028396810574595,0.82669653,0.034205262753,0.575583078863304
ZTF20acebgre,,,,,,,
ZTF20acebweq,243.4418204489434,22.91900840208398,10.983,0.1640121946685672,1.29069653,0.017804493815,0.3083478117932607
ZTF20acedqji,287.60496464137776,47.666928831879495,10.087,0.1030776406404415,0.78669653,0.021213203436,0.3062369443901416
ZTF20acehyxd,24.76781085,75.32448713,9.873,0.1044030650891055,1.04769653,0.021931712199,0.5278703622546781
ZTF20aceqoer,15.257916248720267,21.19926252913624,10.918,0.1569745202254175,1.30369653,0.027459060435,0.0869032513236577
ZTF20acexvcz,28.37929295628256,1.5567887951859742,10.87,0.1113597772986279,1.27269653,0.020615528128,0.3545287184766664
ZTF20acezhcf,,,,,,,
ZTF20acezpem,90.22405839,54.69042379,8.513,0.1069766329625306,0.41669653,0.139946418318,0.6824685394258918
ZTF20acfaonm,118.90132534376596,50.90441300025148,10.495,0.1062826420446913,1.40069653,0.019849433241,0.8268795083808516
ZTF20acfasbq,122.25468407737252,72.0440343281155,10.692,0.1033247308247159,1.14369653,0.017691806013,1.0392892750056908
ZTF20acfkkyf,65.7060371012745,29.8708608772121,9.697,0.1118033988749895,0.96069653,0.029,4.321077880132427
ZTF20acflmyv,66.21145693694996,-10.93502354617564,10.763,0.1136485811614029,1.22569653,0.023853720884,0.9829385741994116
ZTF20acfnuee,337.9023676275311,2.501750201820704,10.04,0.1141271221051332,1.23369653,0.019209372712,0.3805563171620779
ZTF20acfsrww,240.4176914351892,21.3529704216415,11.137,0.1141271221051332,1.45669653,0.018439088915,0.8305563081165974
ZTF20acfviac,84.8210909364484,63.6422398984959,9.425,0.1017889974407843,0.55069653,0.024839484697,0.4247180791076388
ZTF20acfvltv,118.48133868675043,64.54985561162846,10.575,0.157746632293688,1.31569653,0.017691806013,1.137990188108484
ZTF20acfvqjl,141.06702478788685,49.24916481332862,9.892,0.1069766329625306,1.25069653,0.020615528128,0.1297870107864673
ZTF20acfvsze,24.33122925814695,4.802024041481892,9.995,0.1041201229350023,0.83069653,0.018384776311,0.4049936219904723
ZTF20acgcgnf,118.26887964842209,29.286209994008868,10.482,0.1011187420807834,0.75169653,0.023853720884,1.1538304085434612
ZTF20acgdycd,93.0049919193105,84.1926662214839,10.016,0.1016070863670443,1.05969653,0.019104973175,0.1172484874511977
ZTF20acggxac,339.74054161,25.55089942,9.731,0.1044030650891055,0.83169653,0.027784887979,2.7619287899481466
ZTF20acggzxc,338.78936725,-17.41807092,10.335,0.1041201229350023,0.73669653,0.021633307653,1.0282182611969324
ZTF20acgkbjz,151.0130361597575,53.29887046194612,10.461,0.1232233744059949,1.28069653,0.018439088915,1.025596428027296
ZTF20acgkuay,270.74296432230364,52.11464497380897,10.716,0.1011187420807834,1.49369653,0.018439088915,0.7236523710197397
ZTF20acgmflv,334.63549709,35.63367111,11.026,0.1209297316626478,1.52069653,0.022803508502,0.8474448695890598
ZTF20acgmqgv,5.40569826,-19.50893418,10.151,0.1009752444909147,0.98769653,0.021931712199,0.8588257814834206
ZTF20acgmvsn,24.7421002278676,48.879870912855,9.677,0.1017889974407843,0.87869653,0.02561249695,1.0511476922979712
ZTF20acgnbvv,16.595221331109933,-20.613007767304563,9.717,0.1109233969908963,1.21469653,0.024083189158,0.2934343775088544
ZTF20acgnrqu,119.27924607208256,70.84930825785855,10.56,0.1198165264060012,1.08969653,0.016970562748,0.2622891216521961
ZTF20acgnzhj,,,,,,,
ZTF20acgokbj,95.86268814,50.87696662,9.255,0.1062826420446913,1.02969653,0.079630396206,0.2292614860719131
ZTF20acgpigm,243.490831411046,49.97658059097535,9.238,0.1062826420446913,0.75369653,0.079202272695,0.9381917806121364
ZTF20acgpngg,356.29331685,-25.82348033,10.547,0.1198165264060012,1.28969653,0.019209372712,0.5014201049988327
ZTF20acgpqqr,18.511105624597405,14.378441687390556,9.706,0.1023914058893616,0.71169653,0.024413111231,2.1869242502992106
ZTF20acgprcg,359.2651290579201,17.90370378808297,9.84,0.1023914058893616,0.82169653,0.025806975801,0.8362847220468929
ZTF20acgrjqt,122.98792112282528,80.40304596269203,10.229,0.1016070863670443,1.02969653,0.021400934559,1.850376511355546
ZTF20acgrvqo,81.27878302171403,-21.24642217497894,9.525,0.1012719112093773,0.63069653,0.020518284529,0.2643683105226436
ZTF20acgrvtr,81.0180909727854,-23.02400800360421,8.395,0.116619037896906,0.74169653,0.11541230437,2.85645416594788
ZTF20acgrwej,127.57404535982296,-2.01383417358186,8.477,0.1146123902551552,-0.31930347,0.767195542219,2.226710796845579
ZTF20acgrzjm,79.95819315327125,-20.96720576884659,10.091,0.1156027681329474,0.94269653,0.019104973175,0.8295306435249499
ZTF20acgsvwb,278.53934679,25.78602731,9.477,0.1019803902718557,0.61069653,0.023021728866,0.8641482591666884
ZTF20acgyixo,252.8402232715619,7.86218032297834,10.444,0.1062826420446913,1.04069653,0.019104973175,0.3318995144154507
ZTF20acgynyw,257.53638123522006,38.22954649553736,8.643,0.1044030650891055,0.33369653,0.074,0.2464134002439984
ZTF20acgyulx,256.2347721497287,21.006127385276983,10.857,0.1546738504078824,1.32869653,0.018384776311,1.5230841063786666
ZTF20acgzjje,329.35928951,-19.82906596,10.682,0.107335921293852,1.27269653,0.018439088915,0.4230189911892617
ZTF20acgznau,343.29725092895967,11.113046697498271,9.327,0.1044030650891055,0.99269653,0.04,1.813675412539464
ZTF20achadaa,331.0289392,-19.68523616,10.726,0.105304320899002,1.33669653,0.018439088915,0.1996872659812549
ZTF20achatyv,338.39206346,-20.76810796,10.314,0.1017889974407843,0.85969653,0.019849433241,0.8791998349375835
ZTF20achawym,2.8096860435924,-6.459619585004703,9.776,0.1127120224288429,0.98669653,0.019849433241,0.1120807729828242
ZTF20achaxvo,15.290121109906668,-15.25052811865552,10.707,0.1479222768889121,1.34069653,0.018384776311,0.4308206679993842
ZTF20achaybx,3.492840816280026,-5.46616375348048,9.028,0.107335921293852,0.49669653,0.071168813395,3.108674198447665
ZTF20achbdcv,344.18649042113225,4.487278963528778,10.871,0.1109233969908963,1.15869653,0.017691806013,1.121541411433265
ZTF20achbekh,27.12023534042197,12.896627488371196,10.142,0.1056219674120871,1.06569653,0.021931712199,0.5163842674455761
ZTF20achbkud,31.73106912602956,-11.074605155696348,9.976,0.1035808862676893,1.05169653,0.023853720884,0.4367252373743611
ZTF20achdcni,137.44101545272315,55.06076241491466,9.898,0.1044030650891055,1.12469653,0.042544094772,1.1572825810363576
ZTF20achdwmq,109.49227571166357,43.57165455835569,9.037,0.1001249219725039,0.52869653,0.039812058475,0.3685443625912858
ZTF20achfdib,297.653291564813,10.5854989908322,10.191,0.1226417547167358,1.18969653,0.019209372712,2.1564747362860723
ZTF20achkgng,1.24031632187121,15.1772310199942,9.42,0.1044030650891055,1.19869653,0.063953107821,1.789612353111257
ZTF20achksbc,290.98204060253977,67.57021541193174,8.822,0.107335921293852,1.00769653,0.086452298986,0.4753880214687677
ZTF20achlced,21.01632722816612,12.917430780334891,10.104,0.1008414597276338,0.96569653,0.020518284529,0.925665390700344
ZTF20achlzpt,359.67057075100564,29.0093799074211,10.074,0.1014347080638575,1.10069653,0.028017851452,1.6621775892915926
ZTF20achmgee,26.94886759,42.00605305,10.482,0.1069766329625306,0.85869653,0.020808652047,1.1910435965974877
ZTF20achncqp,120.87765541,64.1093184,8.163,0.4893270889701488,1.18569653,0.614524206195,0.8292734470309483
ZTF20achncxi,109.1404314661635,78.15494905295307,9.649,0.1044030650891055,0.81069653,0.040311288741,1.7814455696097788
ZTF20achoqvb,167.8542641627773,28.5374074603582,9.723,0.1056219674120871,1.12969653,0.019104973175,0.9519163401610784
ZTF20achptde,313.5798249500243,9.157065341396407,10.225,0.1021812115802117,0.72869653,0.027294688128,0.749176822062976
ZTF20achrgub,,,,,,,
ZTF20achrklb,357.8167078440049,-13.19137821621606,10.666,0.1012719112093773,1.30869653,0.017691806013,0.1680209841275851
ZTF20achsfcq,12.095662804402052,-21.95677449123471,10.931,0.1092520022699813,1.73569653,0.024839484697,1.4874628734797817
ZTF20achsoln,28.429625362613333,9.464562898145946,11.238,0.1171366723105962,1.36269653,0.02,0.0419338604273182
ZTF20achstwk,0.8192046240164018,2.2518261659292818,8.999,0.247135590314305,1.55969653,0.467200171233,0.6613469127582244
ZTF20achtpbn,13.465618777343296,-18.31009512172552,9.219,0.1026109155986827,0.37969653,0.089022469074,1.7032144503305593
ZTF20achtubm,27.551606906910028,-10.95287603854256,9.832,0.1056219674120871,0.46669653,0.048104053883,1.539339783332149
ZTF20achtxbi,39.18895348631219,20.55459409013632,8.675,0.1077032961426901,0.50669653,0.071589105316,4.469829937818053
ZTF20achtzug,60.31910663,31.73201417,10.025,0.1059481005020854,1.20069653,0.019849433241,1.0548431399655784
ZTF20achuvhd,80.44165173,-16.85442235,10.704,0.1011187420807834,1.12869653,0.018384776311,0.8331692627803972
ZTF20achvere,121.34560111,-12.87726039,10.055,0.1131768527570898,1.13569653,0.019104973175,0.8399714387773211
ZTF20achvmjr,119.31179752,-5.20340918,10.993,0.1546738504078824,1.38369653,0.017691806013,3.266749039283825
ZTF20achvmoj,129.31756410912803,-5.921368604187866,10.604,0.1104943437466371,1.21469653,0.019209372712,0.7978467892844048
ZTF20achwpvs,310.7324139944034,5.852377636247396,10.199,0.1442775103749714,1.21169653,0.020615528128,0.0979076390628366
ZTF20achyvas,293.41160162,39.39038197,10.867,0.1113597772986279,0.99269653,0.019104973175,2.4153422339763986
ZTF20achzugy,356.00645453762485,25.963041421139067,10.615,0.1127120224288429,1.34469653,0.018439088915,0.023114247170259
ZTF20aciaxil,20.324395250967623,28.431425604950565,9.962,0.1016070863670443,1.01169653,0.019209372712,1.6763159688109823
ZTF20acifwef,152.0330354,19.4261361,8.682,0.1062826420446913,0.89069653,0.029206163733,0.0197297647790002
ZTF20acihzqp,352.13263608141165,-5.471845685044115,9.085,0.1100727032465361,-0.37430347,0.346671314071,1.2730881713898916
ZTF20aciidkb,14.3785422593629,35.7396477328361,9.316,0.1280624847486569,1.06069653,0.117175082675,0.5116167345106111
ZTF20aciievv,,,,,,,
ZTF20aciigcw,14.709361337746648,12.940634936283734,10.151,0.1648059464946578,1.34569653,0.017691806013,0.3951333850452371
ZTF20acijssu,20.81440761368593,-10.102195054204175,10.555,0.122065556157337,1.18069653,0.026076809621,3.4279830879839785
ZTF20acikuon,43.21598179797599,-1.2747473799499394,11.04,0.1539123126978475,1.31569653,0.020615528128,5.061397355705764
ZTF20acikzzn,69.1507288868588,21.1307888289431,11.121,0.1009752444909147,1.64669653,0.017691806013,0.7532117070897842
ZTF20acimhna,74.69196759,51.55928163,7.554,0.159298462013919,0.58969653,0.470443407861,2.5313780461528603
ZTF20acimjmc,40.4772582666508,46.6709098104458,10.737,0.1280624847486569,1.45269653,0.019104973175,0.5174072815431431
ZTF20acimpow,,,,,,,
ZTF20acimzlk,107.87518531271536,62.825893038366566,10.425,0.1019803902718557,1.32469653,0.024083189158,0.3452593466768854
ZTF20acinaeq,126.44208881281578,43.30351759115192,9.334,0.1286895489152091,0.43369653,0.081492330928,0.82144311283919
ZTF20aciowcm,348.48117862,-17.5132982,9.278,0.1056219674120871,0.82269653,0.040706264874,0.7046536373804128
ZTF20aciqono,32.63600205601181,-11.813238258332497,9.91,0.1187265766372466,1.20969653,0.033837848631,0.2475247738952327
ZTF20acisbek,60.011132081993416,-24.60087628359916,10.534,0.1044030650891055,1.43469653,0.018384776311,1.069980072616039
ZTF20acisynr,57.06037560605871,-21.79169218884629,10.839,0.1014347080638575,1.33169653,0.033615472628,0.7982898548762062
ZTF20acitbmh,105.15582995548266,35.04884235398899,10.939,0.1268227108999015,1.33769653,0.019104973175,1.254939251454768
ZTF20acithxf,155.64572143806228,79.82083513051171,11.199,0.1435583505059876,1.37169653,0.018439088915,4.126426852199181
ZTF20acitojm,100.33561025,19.26920509,10.332,0.1092520022699813,1.08569653,0.018439088915,3.55347605795052
ZTF20aciuafo,133.62724593966482,1.4362179830318045,8.78,0.1176605286406618,0.50069653,0.125717938259,2.1688630127146857
ZTF20aciuakv,125.9138497350852,-0.1678721087534473,10.575,0.1077032961426901,1.26469653,0.018439088915,0.9595316390543628
ZTF20aciudrr,134.5925855886436,15.039679142262644,10.888,0.1421302219797042,1.27669653,0.022203603311,1.426949453021715
ZTF20aciuftf,117.94516902467912,16.623855308013855,9.634,0.1062826420446913,0.24469653,0.069921384426,0.2578868987558894
ZTF20aciugdl,124.99609914749004,7.796545733865905,9.724,0.1141271221051332,0.87569653,0.027459060435,5.4625427084287415
ZTF20acixidp,346.56505419,45.22763538,8.462,0.130598621738516,0.03469653,0.069079664157,6.939556974073166
ZTF20aciywlz,0.58988308,-15.33232993,10.085,0.1109233969908963,1.10769653,0.037121422387,0.0205824806239254
ZTF20acizliy,348.40527926013146,4.149286534530863,10.018,0.1026109155986827,1.12869653,0.018384776311,0.4011257758367268
ZTF20acjdhof,38.04129658164136,-6.815968459093788,9.659,0.107335921293852,0.75669653,0.08634813258,0.4917560226984863
ZTF20acjetyf,57.90454615382176,-10.056437589702572,9.527,0.1004987562112089,0.83169653,0.019104973175,0.2030437996263478
ZTF20acjfimy,46.7006057265666,26.8257340051816,9.521,0.105304320899002,0.77169653,0.03940812099,1.0849091465468306
ZTF20acjhhqx,107.81905137,44.38115892,9.906,0.125,1.32669653,0.02404163056,6.639209137061747
ZTF20acjjkhr,251.9345269127263,40.97715386367899,9.675,0.1017889974407843,0.80769653,0.018384776311,0.9392741989525488
ZTF20acjlkpe,288.9195873655245,55.66479200732798,10.606,0.130598621738516,1.19469653,0.018439088915,0.1264856393435581
ZTF20acjrytv,154.6490433088351,11.891979511975322,10.512,0.125,1.11469653,0.02,0.7137197782055575
ZTF20acjsazw,163.947483897091,14.8655762635798,10.99,0.1066255128944288,1.07869653,0.019209372712,0.7697470420149649
ZTF20acjutba,6.477268240745226,4.797465908273977,10.381,0.1046947945219818,1.21069653,0.021260291625,0.0856972360323029
ZTF20acjzzyr,301.01745725,49.95467012,10.05,0.1028396810574595,1.10769653,0.018384776311,0.3539631671478955
ZTF20ackdkva,22.7017877270162,34.8020264337121,9.22,0.1056219674120871,0.91269653,0.070007142493,0.1309441280027368
ZTF20ackhoek,119.8845309,-16.3289271,8.638,0.116619037896906,0.21069653,0.147678705303,0.2479738092356083
ZTF20ackhzba,142.20815179471205,46.65335100312467,9.632,0.1049952379872535,1.02269653,0.021260291625,0.1551387570637234
ZTF20ackitai,326.338304612372,2.93002815676972,7.56,0.1192686044187656,0.50369653,0.216300716596,0.2853698564883656
ZTF20ackkejs,330.8542649327444,0.5889392813432386,10.355,0.1141271221051332,1.27269653,0.022203603311,1.450815021093366
ZTF20ackobeu,23.9691445435856,-5.794811057152327,10.262,0.1066255128944288,1.00569653,0.039812058475,0.8126526606412289
ZTF20ackpivo,28.63786421130425,-2.918469135749206,8.206,0.5806754687430836,2.64869653,1.170622056857,1.8972448374209083
ZTF20ackpjmb,,,,,,,
ZTF20ackrqfi,170.77260868441803,40.78255677561047,8.687,0.1293213052826177,0.75869653,0.077103826105,0.7958221344129338
ZTF20aclczbr,64.42910538731111,-26.38269658204597,10.415,0.1146123902551552,1.29769653,0.03001666204,4.010868170466945
ZTF20aclfeze,80.9858520617854,-21.950099749190585,9.414,0.1080786750473931,0.75269653,0.141439032802,0.063411671354799
ZTF20aclflxd,105.86977376,36.41413099,10.37,0.1318938967503803,1.14769653,0.021400934559,0.33715394598977
ZTF20aclggpx,132.15668033748392,22.66244991247596,10.44,0.1608601877407831,1.41769653,0.022803508502,0.2615470395232462
ZTF20aclgnds,139.3382608070483,33.88823172129813,9.755,0.105304320899002,0.83369653,0.023853720884,0.6140174273339841
ZTF20aclkcuu,44.39055344,13.47545386,10.051,0.1141271221051332,1.08069653,0.022671568098,1.21830594439287
ZTF20aclkuqh,24.43223353223742,-22.70345138394736,9.969,0.1080786750473931,1.34969653,0.019104973175,0.4599207230516118
ZTF20aclkyhj,37.89299570684717,-14.15299240797042,9.878,0.1030776406404415,0.91969653,0.018439088915,1.1751123723992007
ZTF20aclkyjg,45.87760218701496,-22.953541562988782,9.686,0.1056219674120871,1.67569653,0.070491134194,0.9664855593821254
ZTF20acllntr,55.891585393210576,-11.326178870657074,8.899,0.1358823020117042,0.80669653,0.283282544468,3.660495296060756
ZTF20aclnsts,159.85841270443018,21.687961250120683,9.505,0.1019803902718557,0.53769653,0.022803508502,0.8996131006150994
ZTF20aclovun,110.310393,-11.925102,10.431,0.1104943437466371,1.42869653,0.034828149535,1.890103814956993
ZTF20aclwclm,272.96325441,14.9820781,10.363,0.1014347080638575,1.19269653,0.020808652047,0.068452354936248
ZTF20aclwowi,330.05078368,-18.22602767,7.541,0.285112258592997,0.26069653,0.730873450058,5.242979734310269
ZTF20aclxbwk,356.66030817540985,-3.909429717616892,10.282,0.1021812115802117,1.16469653,0.019849433241,0.459194870798583
ZTF20aclzegl,67.7128829557833,9.06900871108102,9.698,0.1066255128944288,0.92469653,0.022022715546,0.8822090102438302
ZTF20acmafkf,33.64511966857966,-6.634862735105444,9.337,0.1151043005278256,0.80069653,0.070936591404,2.1773633437550144
ZTF20acmbhgy,70.3898111252708,-22.8086280815229,8.986,0.1156027681329474,1.95169653,1.307702183221,1.6097460668697707
ZTF20acmddof,91.64079187,47.58900855,9.716,0.1059481005020854,0.81969653,0.020615528128,0.8713928244026587
ZTF20acmfacr,122.79610892,-10.58765163,10.524,0.1088531120363584,1.28769653,0.018439088915,0.6854485322734615
ZTF20acmgalc,112.466389,11.08522888,10.835,0.1019803902718557,0.98969653,0.036249137921,0.5215377357276244
ZTF20acmntog,53.30844880006192,-14.676171735884775,10.382,0.1019803902718557,0.89269653,0.022203603311,0.3446625975725607
ZTF20acmuzkw,96.15912076,-23.73182517,10.274,0.1400142849854971,1.29269653,0.018439088915,0.4061790709900896
ZTF20acmxpmg,259.632396433459,18.27037871573,8.733,0.1226417547167358,0.46869653,0.160031246949,3.364093425276825
ZTF20acmzfsz,348.9116120997155,0.3735520362148018,10.792,0.122065556157337,1.15369653,0.029068883707,0.4190733783581568
ZTF20acmzoxo,331.2054603405027,16.856165444069763,9.462,0.1038460398859773,0.81069653,0.020518284529,0.3390527186993625
ZTF20acnagjb,342.2422829960865,5.822437947585222,10.208,0.1019803902718557,0.78069653,0.028301943396,1.7519930549985117
ZTF20acndqhk,63.71660533,23.69997205,10.276,0.1021812115802117,1.23669653,0.031240998704,0.2595990425873679
ZTF20acnigox,88.75019291,54.44354145,10.378,0.1379311422413372,1.24669653,0.019209372712,0.5278389717664517
ZTF20acnrphs,269.985619018547,68.5001457665494,9.542,0.1393161871427724,1.16769653,0.019104973175,2.751955431008722
ZTF20acnsgdb,273.80968170986114,76.9218451168303,10.409,0.122065556157337,1.18669653,0.019209372712,1.6009363580240838
ZTF20acnsinb,331.01117193294544,3.28457145493625,9.51,0.1028396810574595,0.61269653,0.034438350715,0.274196221795401
ZTF20acntqoh,87.77651629,61.31406803,10.611,0.1023914058893616,1.16669653,0.021260291625,1.3525011354563916
ZTF20acnviyk,132.41287571430934,20.023523874000887,9.31,0.1109233969908963,0.60269653,0.072111025509,0.6230280011523683
ZTF20acnvlgg,180.13556547426995,56.39285070949858,8.232,0.1232233744059949,0.94669653,0.127015747055,4.275577131957741
ZTF20acnvnss,168.14140084710914,-6.283019501364248,10.944,0.1546738504078824,1.33869653,0.018439088915,0.3328950990561367
ZTF20acnvorm,170.14858983887203,-1.4926783105232155,10.989,0.1345362404707371,1.28669653,0.018439088915,0.991817778960089
ZTF20acnvprg,117.19652937518288,15.625470874614214,10.37,0.1299576854210631,1.24769653,0.025238858928,0.0905454449690913
ZTF20acnvzga,274.75370961079767,29.19260926198504,10.395,0.1457257698555749,1.35869653,0.018384776311,0.1824856911696381
ZTF20acnwgtl,329.42024173548924,-5.67022162156058,10.595,0.1508940025315784,1.21969653,0.038013155617,0.1081394719523827
ZTF20acnwjwp,327.43793382158265,22.67943159456224,10.291,0.1181905241548577,1.14969653,0.02,0.6357232821063606
ZTF20acnywhz,150.28805160669222,-2.320085209066691,8.548,0.1393161871427724,0.39269653,0.145560983783,0.9095724104357152
ZTF20acnyxln,145.64913842496006,-3.488932861532187,8.727,0.1066255128944288,0.80669653,0.049517673613,1.1348526224911153
ZTF20acnznol,156.79602518943295,10.024642653054052,10.921,0.1109233969908963,1.40269653,0.019209372712,0.9407426496153848
ZTF20acoaqpm,281.1797954435938,61.5689689133904,10.245,0.1428425706853527,1.23069653,0.019849433241,0.7237859831242546
ZTF20acobamg,336.54733819,-26.90028516,8.665,0.1056219674120871,0.76169653,0.061326992426,0.7547188047536447
ZTF20acobevy,0.56299714,-23.49506794,9.948,0.1011187420807834,1.14669653,0.020518284529,0.0937003425040735
ZTF20acobvxk,37.67383348545539,-14.568811343870571,8.994,0.1066255128944288,0.45269653,0.050921508226,1.0737345138252912
ZTF20acobxlz,38.69372729339487,-13.455687335140071,10.409,0.1019803902718557,1.02069653,0.022803508502,0.4922653156942111
ZTF20acogesf,80.0869435,-14.59114649,8.772,0.1049952379872535,0.55269653,0.051971145841,0.7823889555777114
ZTF20acogywb,142.24606644,-14.80731331,9.331,0.1080786750473931,0.85769653,0.020518284529,0.484365731049022
